iteration,puzzle_id,method,best_move_score,move_score
48,75,Qwen:32B,526,238
49,75,Qwen:32B,526,238
50,75,Qwen:32B,526,238
1,76,Qwen:32B,557,141
2,76,Qwen:32B,557,141
3,76,Qwen:32B,557,141
4,76,Qwen:32B,557,141
5,76,Qwen:32B,557,-216
6,76,Qwen:32B,557,141
7,76,Qwen:32B,557,141
8,76,Qwen:32B,557,141
9,76,Qwen:32B,557,141
10,76,Qwen:32B,557,121
11,76,Qwen:32B,557,121
12,76,Qwen:32B,557,141
13,76,Qwen:32B,557,121
14,76,Qwen:32B,557,141
15,76,Qwen:32B,557,141
16,76,Qwen:32B,557,121
17,76,Qwen:32B,557,141
18,76,Qwen:32B,557,121
19,76,Qwen:32B,557,141
20,76,Qwen:32B,557,-216
21,76,Qwen:32B,557,141
22,76,Qwen:32B,557,141
23,76,Qwen:32B,557,121
24,76,Qwen:32B,557,141
25,76,Qwen:32B,557,141
26,76,Qwen:32B,557,141
27,76,Qwen:32B,557,121
28,76,Qwen:32B,557,121
29,76,Qwen:32B,557,121
30,76,Qwen:32B,557,141
31,76,Qwen:32B,557,141
32,76,Qwen:32B,557,141
33,76,Qwen:32B,557,141
34,76,Qwen:32B,557,141
35,76,Qwen:32B,557,141
36,76,Qwen:32B,557,-216
37,76,Qwen:32B,557,-216
38,76,Qwen:32B,557,141
39,76,Qwen:32B,557,141
40,76,Qwen:32B,557,141
41,76,Qwen:32B,557,121
42,76,Qwen:32B,557,141
43,76,Qwen:32B,557,141
44,76,Qwen:32B,557,141
45,76,Qwen:32B,557,141
46,76,Qwen:32B,557,121
47,76,Qwen:32B,557,-216
48,76,Qwen:32B,557,141
49,76,Qwen:32B,557,141
50,76,Qwen:32B,557,121
1,77,Qwen:32B,547,95
2,77,Qwen:32B,547,48
3,77,Qwen:32B,547,11
4,77,Qwen:32B,547,95
5,77,Qwen:32B,547,95
6,77,Qwen:32B,547,48
7,77,Qwen:32B,547,95
8,77,Qwen:32B,547,95
9,77,Qwen:32B,547,95
10,77,Qwen:32B,547,48
11,77,Qwen:32B,547,95
12,77,Qwen:32B,547,48
13,77,Qwen:32B,547,48
14,77,Qwen:32B,547,-53
15,77,Qwen:32B,547,-53
16,77,Qwen:32B,547,-53
17,77,Qwen:32B,547,95
18,77,Qwen:32B,547,95
19,77,Qwen:32B,547,95
20,77,Qwen:32B,547,-53
21,77,Qwen:32B,547,48
22,77,Qwen:32B,547,95
23,77,Qwen:32B,547,95
24,77,Qwen:32B,547,95
25,77,Qwen:32B,547,-53
26,77,Qwen:32B,547,95
27,77,Qwen:32B,547,-53
28,77,Qwen:32B,547,95
29,77,Qwen:32B,547,95
30,77,Qwen:32B,547,95
31,77,Qwen:32B,547,-53
32,77,Qwen:32B,547,-53
33,77,Qwen:32B,547,48
34,77,Qwen:32B,547,95
35,77,Qwen:32B,547,95
36,77,Qwen:32B,547,-53
37,77,Qwen:32B,547,48
38,77,Qwen:32B,547,48
39,77,Qwen:32B,547,95
40,77,Qwen:32B,547,95
41,77,Qwen:32B,547,48
42,77,Qwen:32B,547,48
43,77,Qwen:32B,547,95
44,77,Qwen:32B,547,48
45,77,Qwen:32B,547,95
46,77,Qwen:32B,547,48
47,77,Qwen:32B,547,48
48,77,Qwen:32B,547,95
49,77,Qwen:32B,547,95
50,77,Qwen:32B,547,95
1,78,Qwen:32B,471,78
2,78,Qwen:32B,471,-266
3,78,Qwen:32B,471,-23
4,78,Qwen:32B,471,78
5,78,Qwen:32B,471,78
6,78,Qwen:32B,471,78
7,78,Qwen:32B,471,78
8,78,Qwen:32B,471,78
9,78,Qwen:32B,471,78
10,78,Qwen:32B,471,78
11,78,Qwen:32B,471,78
12,78,Qwen:32B,471,-266
13,78,Qwen:32B,471,-266
14,78,Qwen:32B,471,78
15,78,Qwen:32B,471,-23
16,78,Qwen:32B,471,78
17,78,Qwen:32B,471,78
18,78,Qwen:32B,471,78
19,78,Qwen:32B,471,78
20,78,Qwen:32B,471,78
21,78,Qwen:32B,471,78
22,78,Qwen:32B,471,78
23,78,Qwen:32B,471,-266
24,78,Qwen:32B,471,78
25,78,Qwen:32B,471,78
26,78,Qwen:32B,471,78
27,78,Qwen:32B,471,78
28,78,Qwen:32B,471,-23
29,78,Qwen:32B,471,78
30,78,Qwen:32B,471,78
31,78,Qwen:32B,471,78
32,78,Qwen:32B,471,78
33,78,Qwen:32B,471,78
34,78,Qwen:32B,471,78
35,78,Qwen:32B,471,78
36,78,Qwen:32B,471,-23
37,78,Qwen:32B,471,78
38,78,Qwen:32B,471,78
39,78,Qwen:32B,471,78
40,78,Qwen:32B,471,78
41,78,Qwen:32B,471,78
42,78,Qwen:32B,471,78
43,78,Qwen:32B,471,-266
44,78,Qwen:32B,471,-266
45,78,Qwen:32B,471,-266
46,78,Qwen:32B,471,78
47,78,Qwen:32B,471,78
48,78,Qwen:32B,471,78
49,78,Qwen:32B,471,78
50,78,Qwen:32B,471,78
1,79,Qwen:32B,578,173
2,79,Qwen:32B,578,238
3,79,Qwen:32B,578,173
4,79,Qwen:32B,578,238
5,79,Qwen:32B,578,238
6,79,Qwen:32B,578,238
7,79,Qwen:32B,578,238
8,79,Qwen:32B,578,173
9,79,Qwen:32B,578,173
10,79,Qwen:32B,578,238
11,79,Qwen:32B,578,173
12,79,Qwen:32B,578,173
13,79,Qwen:32B,578,173
14,79,Qwen:32B,578,238
15,79,Qwen:32B,578,238
16,79,Qwen:32B,578,173
17,79,Qwen:32B,578,238
18,79,Qwen:32B,578,173
19,79,Qwen:32B,578,238
20,79,Qwen:32B,578,238
21,79,Qwen:32B,578,173
22,79,Qwen:32B,578,173
23,79,Qwen:32B,578,238
24,79,Qwen:32B,578,238
25,79,Qwen:32B,578,238
26,79,Qwen:32B,578,173
27,79,Qwen:32B,578,238
28,79,Qwen:32B,578,238
29,79,Qwen:32B,578,238
30,79,Qwen:32B,578,238
31,79,Qwen:32B,578,238
32,79,Qwen:32B,578,238
33,79,Qwen:32B,578,-130
34,79,Qwen:32B,578,238
35,79,Qwen:32B,578,-130
36,79,Qwen:32B,578,173
37,79,Qwen:32B,578,238
38,79,Qwen:32B,578,238
39,79,Qwen:32B,578,238
40,79,Qwen:32B,578,238
41,79,Qwen:32B,578,173
42,79,Qwen:32B,578,238
43,79,Qwen:32B,578,238
44,79,Qwen:32B,578,238
45,79,Qwen:32B,578,238
46,79,Qwen:32B,578,173
47,79,Qwen:32B,578,238
48,79,Qwen:32B,578,173
49,79,Qwen:32B,578,238
50,79,Qwen:32B,578,238
1,80,Qwen:32B,571,391
2,80,Qwen:32B,571,184
3,80,Qwen:32B,571,184
4,80,Qwen:32B,571,391
5,80,Qwen:32B,571,184
6,80,Qwen:32B,571,391
7,80,Qwen:32B,571,391
8,80,Qwen:32B,571,391
9,80,Qwen:32B,571,391
10,80,Qwen:32B,571,184
11,80,Qwen:32B,571,391
12,80,Qwen:32B,571,391
13,80,Qwen:32B,571,391
14,80,Qwen:32B,571,184
15,80,Qwen:32B,571,184
16,80,Qwen:32B,571,391
17,80,Qwen:32B,571,184
18,80,Qwen:32B,571,391
19,80,Qwen:32B,571,391
20,80,Qwen:32B,571,391
21,80,Qwen:32B,571,184
22,80,Qwen:32B,571,391
23,80,Qwen:32B,571,391
24,80,Qwen:32B,571,391
25,80,Qwen:32B,571,391
26,80,Qwen:32B,571,391
27,80,Qwen:32B,571,391
28,80,Qwen:32B,571,391
29,80,Qwen:32B,571,391
30,80,Qwen:32B,571,391
31,80,Qwen:32B,571,391
32,80,Qwen:32B,571,391
33,80,Qwen:32B,571,391
34,80,Qwen:32B,571,391
35,80,Qwen:32B,571,391
36,80,Qwen:32B,571,184
37,80,Qwen:32B,571,184
38,80,Qwen:32B,571,391
39,80,Qwen:32B,571,391
40,80,Qwen:32B,571,184
41,80,Qwen:32B,571,391
42,80,Qwen:32B,571,-123
43,80,Qwen:32B,571,391
44,80,Qwen:32B,571,391
45,80,Qwen:32B,571,391
46,80,Qwen:32B,571,391
47,80,Qwen:32B,571,184
48,80,Qwen:32B,571,-123
49,80,Qwen:32B,571,391
50,80,Qwen:32B,571,391
1,81,Qwen:32B,209,82
2,81,Qwen:32B,209,82
3,81,Qwen:32B,209,82
4,81,Qwen:32B,209,82
5,81,Qwen:32B,209,82
6,81,Qwen:32B,209,82
7,81,Qwen:32B,209,82
8,81,Qwen:32B,209,82
9,81,Qwen:32B,209,82
10,81,Qwen:32B,209,82
11,81,Qwen:32B,209,82
12,81,Qwen:32B,209,82
13,81,Qwen:32B,209,82
14,81,Qwen:32B,209,82
15,81,Qwen:32B,209,82
16,81,Qwen:32B,209,82
17,81,Qwen:32B,209,82
18,81,Qwen:32B,209,82
19,81,Qwen:32B,209,82
20,81,Qwen:32B,209,26
21,81,Qwen:32B,209,82
22,81,Qwen:32B,209,82
23,81,Qwen:32B,209,82
24,81,Qwen:32B,209,26
25,81,Qwen:32B,209,82
26,81,Qwen:32B,209,26
27,81,Qwen:32B,209,82
28,81,Qwen:32B,209,82
29,81,Qwen:32B,209,82
30,81,Qwen:32B,209,82
31,81,Qwen:32B,209,82
32,81,Qwen:32B,209,26
33,81,Qwen:32B,209,82
34,81,Qwen:32B,209,82
35,81,Qwen:32B,209,82
36,81,Qwen:32B,209,82
37,81,Qwen:32B,209,82
38,81,Qwen:32B,209,82
39,81,Qwen:32B,209,82
40,81,Qwen:32B,209,82
41,81,Qwen:32B,209,26
42,81,Qwen:32B,209,82
43,81,Qwen:32B,209,82
44,81,Qwen:32B,209,82
45,81,Qwen:32B,209,82
46,81,Qwen:32B,209,82
47,81,Qwen:32B,209,26
48,81,Qwen:32B,209,82
49,81,Qwen:32B,209,82
50,81,Qwen:32B,209,82
1,82,Qwen:32B,143,116
2,82,Qwen:32B,143,143
3,82,Qwen:32B,143,143
4,82,Qwen:32B,143,-42
5,82,Qwen:32B,143,143
6,82,Qwen:32B,143,143
7,82,Qwen:32B,143,116
8,82,Qwen:32B,143,116
9,82,Qwen:32B,143,143
10,82,Qwen:32B,143,-42
11,82,Qwen:32B,143,143
12,82,Qwen:32B,143,-42
13,82,Qwen:32B,143,-42
14,82,Qwen:32B,143,116
15,82,Qwen:32B,143,143
16,82,Qwen:32B,143,116
17,82,Qwen:32B,143,116
18,82,Qwen:32B,143,143
19,82,Qwen:32B,143,143
20,82,Qwen:32B,143,143
21,82,Qwen:32B,143,-42
22,82,Qwen:32B,143,143
23,82,Qwen:32B,143,143
24,82,Qwen:32B,143,143
25,82,Qwen:32B,143,143
26,82,Qwen:32B,143,143
27,82,Qwen:32B,143,-42
28,82,Qwen:32B,143,143
29,82,Qwen:32B,143,116
30,82,Qwen:32B,143,143
31,82,Qwen:32B,143,143
32,82,Qwen:32B,143,-42
33,82,Qwen:32B,143,143
34,82,Qwen:32B,143,143
35,82,Qwen:32B,143,143
36,82,Qwen:32B,143,143
37,82,Qwen:32B,143,143
38,82,Qwen:32B,143,143
39,82,Qwen:32B,143,143
40,82,Qwen:32B,143,116
41,82,Qwen:32B,143,-42
42,82,Qwen:32B,143,-42
43,82,Qwen:32B,143,116
44,82,Qwen:32B,143,-42
45,82,Qwen:32B,143,143
46,82,Qwen:32B,143,143
47,82,Qwen:32B,143,143
48,82,Qwen:32B,143,116
49,82,Qwen:32B,143,143
50,82,Qwen:32B,143,143
1,83,Qwen:32B,621,167
2,83,Qwen:32B,621,167
3,83,Qwen:32B,621,167
4,83,Qwen:32B,621,167
5,83,Qwen:32B,621,273
6,83,Qwen:32B,621,273
7,83,Qwen:32B,621,167
8,83,Qwen:32B,621,167
9,83,Qwen:32B,621,167
10,83,Qwen:32B,621,273
11,83,Qwen:32B,621,167
12,83,Qwen:32B,621,273
13,83,Qwen:32B,621,167
14,83,Qwen:32B,621,167
15,83,Qwen:32B,621,273
16,83,Qwen:32B,621,273
17,83,Qwen:32B,621,167
18,83,Qwen:32B,621,273
19,83,Qwen:32B,621,167
20,83,Qwen:32B,621,167
21,83,Qwen:32B,621,273
22,83,Qwen:32B,621,273
23,83,Qwen:32B,621,167
24,83,Qwen:32B,621,273
25,83,Qwen:32B,621,167
26,83,Qwen:32B,621,167
27,83,Qwen:32B,621,167
28,83,Qwen:32B,621,273
29,83,Qwen:32B,621,273
30,83,Qwen:32B,621,167
31,83,Qwen:32B,621,273
32,83,Qwen:32B,621,273
33,83,Qwen:32B,621,167
34,83,Qwen:32B,621,273
35,83,Qwen:32B,621,167
36,83,Qwen:32B,621,273
37,83,Qwen:32B,621,167
38,83,Qwen:32B,621,167
39,83,Qwen:32B,621,167
40,83,Qwen:32B,621,167
41,83,Qwen:32B,621,167
42,83,Qwen:32B,621,167
43,83,Qwen:32B,621,273
44,83,Qwen:32B,621,167
45,83,Qwen:32B,621,273
46,83,Qwen:32B,621,167
47,83,Qwen:32B,621,167
48,83,Qwen:32B,621,167
49,83,Qwen:32B,621,167
50,83,Qwen:32B,621,167
1,84,Qwen:32B,194,80
2,84,Qwen:32B,194,43
3,84,Qwen:32B,194,80
4,84,Qwen:32B,194,80
5,84,Qwen:32B,194,43
6,84,Qwen:32B,194,80
7,84,Qwen:32B,194,43
8,84,Qwen:32B,194,80
9,84,Qwen:32B,194,80
10,84,Qwen:32B,194,43
11,84,Qwen:32B,194,80
12,84,Qwen:32B,194,80
13,84,Qwen:32B,194,80
14,84,Qwen:32B,194,80
15,84,Qwen:32B,194,80
16,84,Qwen:32B,194,43
17,84,Qwen:32B,194,80
18,84,Qwen:32B,194,80
19,84,Qwen:32B,194,43
20,84,Qwen:32B,194,43
21,84,Qwen:32B,194,80
22,84,Qwen:32B,194,80
23,84,Qwen:32B,194,43
24,84,Qwen:32B,194,80
25,84,Qwen:32B,194,43
26,84,Qwen:32B,194,80
27,84,Qwen:32B,194,80
28,84,Qwen:32B,194,80
29,84,Qwen:32B,194,80
30,84,Qwen:32B,194,93
31,84,Qwen:32B,194,43
32,84,Qwen:32B,194,80
33,84,Qwen:32B,194,80
34,84,Qwen:32B,194,43
35,84,Qwen:32B,194,80
36,84,Qwen:32B,194,93
37,84,Qwen:32B,194,80
38,84,Qwen:32B,194,80
39,84,Qwen:32B,194,43
40,84,Qwen:32B,194,80
41,84,Qwen:32B,194,80
42,84,Qwen:32B,194,93
43,84,Qwen:32B,194,80
44,84,Qwen:32B,194,80
45,84,Qwen:32B,194,80
46,84,Qwen:32B,194,43
47,84,Qwen:32B,194,80
48,84,Qwen:32B,194,80
49,84,Qwen:32B,194,80
50,84,Qwen:32B,194,43
1,85,Qwen:32B,207,70
2,85,Qwen:32B,207,64
3,85,Qwen:32B,207,70
4,85,Qwen:32B,207,76
5,85,Qwen:32B,207,70
6,85,Qwen:32B,207,64
7,85,Qwen:32B,207,70
8,85,Qwen:32B,207,64
9,85,Qwen:32B,207,64
10,85,Qwen:32B,207,70
11,85,Qwen:32B,207,70
12,85,Qwen:32B,207,70
13,85,Qwen:32B,207,70
14,85,Qwen:32B,207,70
15,85,Qwen:32B,207,76
16,85,Qwen:32B,207,64
17,85,Qwen:32B,207,70
18,85,Qwen:32B,207,70
19,85,Qwen:32B,207,64
20,85,Qwen:32B,207,64
21,85,Qwen:32B,207,70
22,85,Qwen:32B,207,64
23,85,Qwen:32B,207,64
24,85,Qwen:32B,207,64
25,85,Qwen:32B,207,76
26,85,Qwen:32B,207,76
27,85,Qwen:32B,207,70
28,85,Qwen:32B,207,76
29,85,Qwen:32B,207,64
30,85,Qwen:32B,207,70
31,85,Qwen:32B,207,64
32,85,Qwen:32B,207,64
33,85,Qwen:32B,207,70
34,85,Qwen:32B,207,70
35,85,Qwen:32B,207,64
36,85,Qwen:32B,207,70
37,85,Qwen:32B,207,64
38,85,Qwen:32B,207,70
39,85,Qwen:32B,207,76
40,85,Qwen:32B,207,70
41,85,Qwen:32B,207,64
42,85,Qwen:32B,207,70
43,85,Qwen:32B,207,76
44,85,Qwen:32B,207,70
45,85,Qwen:32B,207,76
46,85,Qwen:32B,207,70
47,85,Qwen:32B,207,70
48,85,Qwen:32B,207,70
49,85,Qwen:32B,207,70
50,85,Qwen:32B,207,64
1,86,Qwen:32B,593,241
2,86,Qwen:32B,593,268
3,86,Qwen:32B,593,329
4,86,Qwen:32B,593,241
5,86,Qwen:32B,593,329
6,86,Qwen:32B,593,241
7,86,Qwen:32B,593,241
8,86,Qwen:32B,593,329
9,86,Qwen:32B,593,329
10,86,Qwen:32B,593,329
11,86,Qwen:32B,593,329
12,86,Qwen:32B,593,329
13,86,Qwen:32B,593,329
14,86,Qwen:32B,593,329
15,86,Qwen:32B,593,241
16,86,Qwen:32B,593,268
17,86,Qwen:32B,593,329
18,86,Qwen:32B,593,329
19,86,Qwen:32B,593,241
20,86,Qwen:32B,593,268
21,86,Qwen:32B,593,329
22,86,Qwen:32B,593,329
23,86,Qwen:32B,593,329
24,86,Qwen:32B,593,329
25,86,Qwen:32B,593,241
26,86,Qwen:32B,593,268
27,86,Qwen:32B,593,329
28,86,Qwen:32B,593,329
29,86,Qwen:32B,593,329
30,86,Qwen:32B,593,329
31,86,Qwen:32B,593,329
32,86,Qwen:32B,593,329
33,86,Qwen:32B,593,329
34,86,Qwen:32B,593,329
35,86,Qwen:32B,593,329
36,86,Qwen:32B,593,241
37,86,Qwen:32B,593,329
38,86,Qwen:32B,593,268
39,86,Qwen:32B,593,329
40,86,Qwen:32B,593,241
41,86,Qwen:32B,593,329
42,86,Qwen:32B,593,329
43,86,Qwen:32B,593,268
44,86,Qwen:32B,593,329
45,86,Qwen:32B,593,268
46,86,Qwen:32B,593,241
47,86,Qwen:32B,593,329
48,86,Qwen:32B,593,329
49,86,Qwen:32B,593,241
50,86,Qwen:32B,593,268
1,87,Qwen:32B,254,160
2,87,Qwen:32B,254,160
3,87,Qwen:32B,254,93
4,87,Qwen:32B,254,160
5,87,Qwen:32B,254,160
6,87,Qwen:32B,254,93
7,87,Qwen:32B,254,160
8,87,Qwen:32B,254,93
9,87,Qwen:32B,254,160
10,87,Qwen:32B,254,160
11,87,Qwen:32B,254,160
12,87,Qwen:32B,254,160
13,87,Qwen:32B,254,160
14,87,Qwen:32B,254,160
15,87,Qwen:32B,254,93
16,87,Qwen:32B,254,93
17,87,Qwen:32B,254,160
18,87,Qwen:32B,254,160
19,87,Qwen:32B,254,160
20,87,Qwen:32B,254,160
21,87,Qwen:32B,254,93
22,87,Qwen:32B,254,160
23,87,Qwen:32B,254,160
24,87,Qwen:32B,254,160
25,87,Qwen:32B,254,93
26,87,Qwen:32B,254,160
27,87,Qwen:32B,254,160
28,87,Qwen:32B,254,160
29,87,Qwen:32B,254,160
30,87,Qwen:32B,254,135
31,87,Qwen:32B,254,160
32,87,Qwen:32B,254,160
33,87,Qwen:32B,254,93
34,87,Qwen:32B,254,93
35,87,Qwen:32B,254,93
36,87,Qwen:32B,254,160
37,87,Qwen:32B,254,93
38,87,Qwen:32B,254,93
39,87,Qwen:32B,254,93
40,87,Qwen:32B,254,93
41,87,Qwen:32B,254,160
42,87,Qwen:32B,254,160
43,87,Qwen:32B,254,160
44,87,Qwen:32B,254,160
45,87,Qwen:32B,254,160
46,87,Qwen:32B,254,160
47,87,Qwen:32B,254,160
48,87,Qwen:32B,254,160
49,87,Qwen:32B,254,160
50,87,Qwen:32B,254,93
1,88,Qwen:32B,656,260
2,88,Qwen:32B,656,260
3,88,Qwen:32B,656,260
4,88,Qwen:32B,656,260
5,88,Qwen:32B,656,217
6,88,Qwen:32B,656,260
7,88,Qwen:32B,656,260
8,88,Qwen:32B,656,260
9,88,Qwen:32B,656,260
10,88,Qwen:32B,656,217
11,88,Qwen:32B,656,217
12,88,Qwen:32B,656,260
13,88,Qwen:32B,656,260
14,88,Qwen:32B,656,260
15,88,Qwen:32B,656,260
16,88,Qwen:32B,656,260
17,88,Qwen:32B,656,260
18,88,Qwen:32B,656,260
19,88,Qwen:32B,656,260
20,88,Qwen:32B,656,217
21,88,Qwen:32B,656,260
22,88,Qwen:32B,656,260
23,88,Qwen:32B,656,260
24,88,Qwen:32B,656,217
25,88,Qwen:32B,656,260
26,88,Qwen:32B,656,260
27,88,Qwen:32B,656,260
28,88,Qwen:32B,656,217
29,88,Qwen:32B,656,260
30,88,Qwen:32B,656,260
31,88,Qwen:32B,656,260
32,88,Qwen:32B,656,260
33,88,Qwen:32B,656,260
34,88,Qwen:32B,656,260
35,88,Qwen:32B,656,260
36,88,Qwen:32B,656,217
37,88,Qwen:32B,656,260
38,88,Qwen:32B,656,260
39,88,Qwen:32B,656,260
40,88,Qwen:32B,656,260
41,88,Qwen:32B,656,260
42,88,Qwen:32B,656,217
43,88,Qwen:32B,656,260
44,88,Qwen:32B,656,260
45,88,Qwen:32B,656,260
46,88,Qwen:32B,656,217
47,88,Qwen:32B,656,260
48,88,Qwen:32B,656,260
49,88,Qwen:32B,656,260
50,88,Qwen:32B,656,260
1,89,Qwen:32B,208,73
2,89,Qwen:32B,208,-65
3,89,Qwen:32B,208,76
4,89,Qwen:32B,208,-65
5,89,Qwen:32B,208,73
6,89,Qwen:32B,208,-65
7,89,Qwen:32B,208,73
8,89,Qwen:32B,208,-65
9,89,Qwen:32B,208,-65
10,89,Qwen:32B,208,73
11,89,Qwen:32B,208,73
12,89,Qwen:32B,208,73
13,89,Qwen:32B,208,73
14,89,Qwen:32B,208,73
15,89,Qwen:32B,208,60
16,89,Qwen:32B,208,73
17,89,Qwen:32B,208,73
18,89,Qwen:32B,208,73
19,89,Qwen:32B,208,-65
20,89,Qwen:32B,208,73
21,89,Qwen:32B,208,73
22,89,Qwen:32B,208,-65
23,89,Qwen:32B,208,60
24,89,Qwen:32B,208,73
25,89,Qwen:32B,208,-65
26,89,Qwen:32B,208,73
27,89,Qwen:32B,208,73
28,89,Qwen:32B,208,73
29,89,Qwen:32B,208,73
30,89,Qwen:32B,208,-65
31,89,Qwen:32B,208,73
32,89,Qwen:32B,208,73
33,89,Qwen:32B,208,73
34,89,Qwen:32B,208,73
35,89,Qwen:32B,208,60
36,89,Qwen:32B,208,73
37,89,Qwen:32B,208,-65
38,89,Qwen:32B,208,73
39,89,Qwen:32B,208,-65
40,89,Qwen:32B,208,60
41,89,Qwen:32B,208,73
42,89,Qwen:32B,208,73
43,89,Qwen:32B,208,73
44,89,Qwen:32B,208,73
45,89,Qwen:32B,208,73
46,89,Qwen:32B,208,73
47,89,Qwen:32B,208,73
48,89,Qwen:32B,208,73
49,89,Qwen:32B,208,73
50,89,Qwen:32B,208,73
1,90,Qwen:32B,594,64
2,90,Qwen:32B,594,64
3,90,Qwen:32B,594,64
4,90,Qwen:32B,594,64
5,90,Qwen:32B,594,64
6,90,Qwen:32B,594,64
7,90,Qwen:32B,594,-554
8,90,Qwen:32B,594,-540
9,90,Qwen:32B,594,-540
10,90,Qwen:32B,594,64
11,90,Qwen:32B,594,64
12,90,Qwen:32B,594,-554
13,90,Qwen:32B,594,64
14,90,Qwen:32B,594,64
15,90,Qwen:32B,594,-554
16,90,Qwen:32B,594,64
17,90,Qwen:32B,594,-554
18,90,Qwen:32B,594,-540
19,90,Qwen:32B,594,64
20,90,Qwen:32B,594,64
21,90,Qwen:32B,594,64
22,90,Qwen:32B,594,-540
23,90,Qwen:32B,594,64
24,90,Qwen:32B,594,64
25,90,Qwen:32B,594,-554
26,90,Qwen:32B,594,64
27,90,Qwen:32B,594,64
28,90,Qwen:32B,594,64
29,90,Qwen:32B,594,64
30,90,Qwen:32B,594,-554
31,90,Qwen:32B,594,64
32,90,Qwen:32B,594,-727
33,90,Qwen:32B,594,-554
34,90,Qwen:32B,594,-554
35,90,Qwen:32B,594,-727
36,90,Qwen:32B,594,64
37,90,Qwen:32B,594,64
38,90,Qwen:32B,594,-727
39,90,Qwen:32B,594,-540
40,90,Qwen:32B,594,64
41,90,Qwen:32B,594,64
42,90,Qwen:32B,594,64
43,90,Qwen:32B,594,-554
44,90,Qwen:32B,594,64
45,90,Qwen:32B,594,64
46,90,Qwen:32B,594,-540
47,90,Qwen:32B,594,-554
48,90,Qwen:32B,594,64
49,90,Qwen:32B,594,-727
50,90,Qwen:32B,594,64
1,91,Qwen:32B,546,-169
2,91,Qwen:32B,546,546
3,91,Qwen:32B,546,-169
4,91,Qwen:32B,546,-50
5,91,Qwen:32B,546,-169
6,91,Qwen:32B,546,-50
7,91,Qwen:32B,546,-169
8,91,Qwen:32B,546,-169
9,91,Qwen:32B,546,-50
10,91,Qwen:32B,546,-169
11,91,Qwen:32B,546,-50
12,91,Qwen:32B,546,-169
13,91,Qwen:32B,546,-169
14,91,Qwen:32B,546,-169
15,91,Qwen:32B,546,-50
16,91,Qwen:32B,546,-169
17,91,Qwen:32B,546,-169
18,91,Qwen:32B,546,-169
19,91,Qwen:32B,546,-169
20,91,Qwen:32B,546,-169
21,91,Qwen:32B,546,-169
22,91,Qwen:32B,546,-169
23,91,Qwen:32B,546,-50
24,91,Qwen:32B,546,-50
25,91,Qwen:32B,546,-169
26,91,Qwen:32B,546,-50
27,91,Qwen:32B,546,-169
28,91,Qwen:32B,546,-50
29,91,Qwen:32B,546,-169
30,91,Qwen:32B,546,-50
31,91,Qwen:32B,546,-169
32,91,Qwen:32B,546,-169
33,91,Qwen:32B,546,-50
34,91,Qwen:32B,546,-50
35,91,Qwen:32B,546,-169
36,91,Qwen:32B,546,-50
37,91,Qwen:32B,546,-169
38,91,Qwen:32B,546,-169
39,91,Qwen:32B,546,-50
40,91,Qwen:32B,546,-169
41,91,Qwen:32B,546,-169
42,91,Qwen:32B,546,-169
43,91,Qwen:32B,546,-169
44,91,Qwen:32B,546,-50
45,91,Qwen:32B,546,-169
46,91,Qwen:32B,546,-169
47,91,Qwen:32B,546,-169
48,91,Qwen:32B,546,-50
49,91,Qwen:32B,546,-50
50,91,Qwen:32B,546,-169
1,92,Qwen:32B,346,246
2,92,Qwen:32B,346,235
3,92,Qwen:32B,346,246
4,92,Qwen:32B,346,235
5,92,Qwen:32B,346,246
6,92,Qwen:32B,346,235
7,92,Qwen:32B,346,235
8,92,Qwen:32B,346,246
9,92,Qwen:32B,346,235
10,92,Qwen:32B,346,246
11,92,Qwen:32B,346,235
12,92,Qwen:32B,346,246
13,92,Qwen:32B,346,246
14,92,Qwen:32B,346,212
15,92,Qwen:32B,346,246
16,92,Qwen:32B,346,235
17,92,Qwen:32B,346,235
18,92,Qwen:32B,346,235
19,92,Qwen:32B,346,246
20,92,Qwen:32B,346,246
21,92,Qwen:32B,346,235
22,92,Qwen:32B,346,246
23,92,Qwen:32B,346,246
24,92,Qwen:32B,346,246
25,92,Qwen:32B,346,235
26,92,Qwen:32B,346,246
27,92,Qwen:32B,346,212
28,92,Qwen:32B,346,246
29,92,Qwen:32B,346,246
30,92,Qwen:32B,346,246
31,92,Qwen:32B,346,246
32,92,Qwen:32B,346,246
33,92,Qwen:32B,346,246
34,92,Qwen:32B,346,246
35,92,Qwen:32B,346,246
36,92,Qwen:32B,346,246
37,92,Qwen:32B,346,246
38,92,Qwen:32B,346,246
39,92,Qwen:32B,346,246
40,92,Qwen:32B,346,246
41,92,Qwen:32B,346,235
42,92,Qwen:32B,346,246
43,92,Qwen:32B,346,246
44,92,Qwen:32B,346,246
45,92,Qwen:32B,346,246
46,92,Qwen:32B,346,246
47,92,Qwen:32B,346,235
48,92,Qwen:32B,346,246
49,92,Qwen:32B,346,235
50,92,Qwen:32B,346,235
1,93,Qwen:32B,253,59
2,93,Qwen:32B,253,124
3,93,Qwen:32B,253,59
4,93,Qwen:32B,253,59
5,93,Qwen:32B,253,124
6,93,Qwen:32B,253,108
7,93,Qwen:32B,253,124
8,93,Qwen:32B,253,124
9,93,Qwen:32B,253,59
10,93,Qwen:32B,253,124
11,93,Qwen:32B,253,124
12,93,Qwen:32B,253,124
13,93,Qwen:32B,253,124
